tweet,label,,,,,
"$MENTION$ +before he set off, he had been wholeheartedly against the act of smoking but clearly that had changed in the past few months.",4,,,,,
"$MENTION$ After smoking, which is the factor an individual is most able to do something about themselves?",4,,,,,
$MENTION$ And still smoking like chimneys but yesss foooood,4,,,,,
"$MENTION$ At last tipped off, I sat outside smoking in the freezing cold for like $NUMBER$ minutes before top $NUMBER$ or… $URL$",4,,,,,
"$MENTION$ Gave up smoking $NUMBER$ years ago. I read a book and as soon as I finished it I was done, didn’t even need one. Good luck",4,,,,,
$MENTION$ I gave up smoking with hypnotherapy. My subconscious mind suddenly said ‘I am not a smoker’ during… $URL$,4,,,,,
$MENTION$ I hate smoking,4,,,,,
$MENTION$ I quit $NUMBER$ &amp; $NUMBER$/2 years ago after $NUMBER$ years smoking Wished I had quit $NUMBER$9999 years earlier,4,,,,,
$MENTION$ I recommend smoking the antidote,4,,,,,
$MENTION$ I was the same when I gave up smoking !,4,,,,,
$MENTION$ If times that rough then shorty don’t need to be smoking 😂,4,,,,,
"$MENTION$ It’s easier to give up drinking than smoking, you’ll get there mate x",4,,,,,
$MENTION$ I’m smoking this shit,4,,,,,
$MENTION$ I’ve always wonder why people applaud others when they say “I quit smoking because it gives people can… $URL$,4,,,,,
"$RESERVED$ $MENTION$: $MENTION$ You americans are terrified of #nicotine, self inflicted, we understand that as echoed by Dr Grana &amp; Goniewicz. B…",4,,,,,
$RESERVED$ $MENTION$: $URL$ $MENTION$ - Smoking Trouble $URL$,4,,,,,
"$RESERVED$ $MENTION$: *spends all night smoking in the smoking area* mum: “you smell of smoke, you don’t smoke do you?” me: $URL$",4,,,,,
"$RESERVED$ $MENTION$: .$MENTION$ director explains why nicotine is so addictive. ""We now know that nicotine’s insidiousness as a reinforcer…",4,,,,,
$RESERVED$ $MENTION$: Age To Buy Tobacco Products In San Antonio Raised To $NUMBER$ | Texas Public Radio STORY: $URL$ -- $MENTION$ http…,4,,,,,
$RESERVED$ $MENTION$: And I been smoking more than I usually do Start believing all of my moves ain’t true,4,,,,,
$RESERVED$ $MENTION$: Another #inktober! (Cw: smoking) I don't smoke. But some days do be like that. #inktoberday5 #Inktober2018 #ink $URL$,4,,,,,
$RESERVED$ $MENTION$: Are you looking to give up smoking for #Stoptober2018 or know someone that's trying? We chat to Martin Dockrell from $MENTION$…,4,,,,,
"$RESERVED$ $MENTION$: Be #paperless, be happy! To stop using paper is like quitting smoking: It requires effort, will and patience, but the…",4,,,,,
"$RESERVED$ $MENTION$: Big disparities in cancer deaths across US. New study singles out food insecurity, smoking, physical inactivity, and the qu…",4,,,,,
"$RESERVED$ $MENTION$: Breaking news. Official NSW smoking rates are out and with smoking rates increasing over the past year, surely now is…",4,,,,,
$RESERVED$ $MENTION$: Chief Matthew Pegg announcing a new targeted ad campaign to encourage Parkdale residents to rethink their smoking ha http…,4,,,,,
$RESERVED$ $MENTION$: Congratulations to New Zealand—home to the lowest smoking rate of all countries covered by our State of Smoking Survey. A…,4,,,,,
$RESERVED$ $MENTION$: Creeeepy Smoking Video $MENTION$ $URL$ $URL$,4,,,,,
$RESERVED$ $MENTION$: Creeeepy Smoking Video $URL$ #SMOKING via $MENTION$ $URL$,4,,,,,
"$RESERVED$ $MENTION$: Desi parents are okay with their sons watching porn, smoking, having sex and everything but when their daughter talk abo…",4,,,,,
$RESERVED$ $MENTION$: Did you know smoking harms nearly every organ in the body? Quitting smoking is one of the best ways to improve your ove…,4,,,,,
$RESERVED$ $MENTION$: Did you know that smoking affects your eyes in so many ways? If you're a smoker and determined to start your journey to qui…,4,,,,,
$RESERVED$ $MENTION$: Does it make sense? Smoking now. $URL$,4,,,,,
$RESERVED$ $MENTION$: Done smoking,4,,,,,
"$RESERVED$ $MENTION$: Doyoung, a cynic no one wants to mess with. Has been trying to deal with his smoking habit--but always fails miserably…",4,,,,,
$RESERVED$ $MENTION$: Dr Marc Lipman reminds us of the negative impact of smoking on mortality in people living with #HIV. #BHIVA2018 https:…,4,,,,,
$RESERVED$ $MENTION$: Drinking is way better than smoking lowkey,4,,,,,
"$RESERVED$ $MENTION$: Drinking, smoking, fucking, driving, scheming, plotting...scheming",4,,,,,
$RESERVED$ $MENTION$: Each year thousands of people quit smoking successfully with Stoptober. You can join them. Search ‘Stoptober’ and get yo…,4,,,,,
"$RESERVED$ $MENTION$: EasyJet passenger removed from flight for smoking in bathroom, 'putting whole plane in danger' $URL$",4,,,,,
$RESERVED$ $MENTION$: Employment nonsmoker policies should consider that the prevalence of smoking prevalence tends to be higher in the most vu…,4,,,,,
$RESERVED$ $MENTION$: I have a smoking problem 🤕,4,,,,,
$RESERVED$ $MENTION$: I honestly don't understand why public smoking isn't illegal. How can people walk around blowing smoke in people's faces 😭😭😭😭,4,,,,,
$RESERVED$ $MENTION$: I just had to be smoking right now to read this tweet. This is the tweet of the year! $URL$,4,,,,,
$RESERVED$ $MENTION$: I know I said this before but yesterday was my last day smoking😢but I'm doing it for basketball💯,4,,,,,
$RESERVED$ $MENTION$: I love my Kay Kay . Thats really my right hand .. we have literally fought that shit out &amp; be right back smoking w each o…,4,,,,,
$RESERVED$ $MENTION$: I love smoking before bed,4,,,,,
"$RESERVED$ $MENTION$: I love that get drunk at a kickback vibe like it’s just people you know and y’all just smoking , drinking and chopping…",4,,,,,
"$RESERVED$ $MENTION$: I promise you, I’ve stopped smoking $URL$",4,,,,,
"$RESERVED$ $MENTION$: I'm artificially flavored. Fortunately, he loves nicotine and caffeine.",4,,,,,
$RESERVED$ $MENTION$: Idc how hard life get I ain’t smoking no Reggie,4,,,,,
$RESERVED$ $MENTION$: Idk how some of y’all are content with wasting away at home smoking all day and partying every night. You ain’t really…,4,,,,,
$RESERVED$ $MENTION$: If I had her you can have her I’m never sour I’m just smoking something much louder,4,,,,,
$RESERVED$ $MENTION$: If anyone has any tips on how to quit smoking while being an anxious fuck with an incredibly weak will power...holla at…,4,,,,,
"$RESERVED$ $MENTION$: If someone says they are not drinking or smoking or any of those things they used to do, don't be the asshole that's tryin…",4,,,,,
$RESERVED$ $MENTION$: I’ll never forget the time my mom found out I was smoking and ditching school. She didn’t even beat my ass. She told me she w…,4,,,,,
$RESERVED$ $MENTION$: I’m going sober now. No more drinking or smoking,4,,,,,
$RESERVED$ $MENTION$: I’m so glad I never got into smoking... some of y’all are literally feins,4,,,,,
$RESERVED$ $MENTION$: Join thousands of people stopping smoking this $MENTION$. ➡️ Find out about all the support to help you give up here: htt…,4,,,,,
$RESERVED$ $MENTION$: LMFAO dancing to nicotine $URL$,4,,,,,
$RESERVED$ $MENTION$: Lol imagine being $NUMBER$ years old still on snapchat smoking in the camera on your mom’s back porch everyyyyyyy damnnnnn dayy…,4,,,,,
"$RESERVED$ $MENTION$: MULDER: Monsters SCULLY: No, they’re just rich people in it for the grift &amp; to destroy the FBI SMOKING MAN: *exhales clo…",4,,,,,
$RESERVED$ $MENTION$: Mark your calendars for two new $MENTION$ webinars: “Updated FLASHE Data Resources” on Nov. $NUMBER$ and “Improving Smoking…,4,,,,,
$RESERVED$ $MENTION$: Me walking behind someone smoking in NYC as the air fits my face: $URL$,4,,,,,
$RESERVED$ $MENTION$: Me: I’m done smoking Bros: match? $URL$,4,,,,,
$RESERVED$ $MENTION$: Me: I’m done smoking My friends: you tryna smoke? Me: $URL$,4,,,,,
$RESERVED$ $MENTION$: Microsoft and Shell are using #AI to increase safety at gas stations. See how #Azure is helping identify people smoking at the…,4,,,,,
$RESERVED$ $MENTION$: Moe Me Not Smoking Today Been Dawging Me All Day😂I Cant Eat Shyt Cause I Aint Got A Appetite Im Sweating Like Shyt😂😂Like…,4,,,,,
$RESERVED$ $MENTION$: My answer to Why are smoking bans in place? $URL$,4,,,,,
"$RESERVED$ $MENTION$: NEWS: City Council passes new Smoking Bylaw C17-18. It goes into effect on October $NUMBER$, $NUMBER$. $URL$ #For…",4,,,,,
$RESERVED$ $MENTION$: New ‘Joker’ Set Photos Feature A Lone Joaquin Phoenix Smoking At A Hospital $URL$ $URL$,4,,,,,
$RESERVED$ $MENTION$: Nicotine I vote $MENTION$ ft. $MENTION$ “Havana” for Favorite Music Video at the #AMAs⁠ ⁠,4,,,,,
$RESERVED$ $MENTION$: Niggas sleep on Devin The Dude. Best all time smoking music ❌🧢,4,,,,,
$RESERVED$ $MENTION$: Nobody is accidentally smoking K2 $URL$,4,,,,,
$RESERVED$ $MENTION$: OHHHHHHHH... so THIS is what y’all he doing when you say you’re smoking with your “homies” ????? $URL$,4,,,,,
$RESERVED$ $MENTION$: Obesity is the biggest preventable cause of cancer after smoking. But how many cases of cancer could obesity lead to if things d…,4,,,,,
$RESERVED$ $MENTION$: Obesity is the biggest preventable cause of cancer after smoking. We're encouraging the government to make changes that will mak…,4,,,,,
"$RESERVED$ $MENTION$: On Oahu, smoking is now prohibited in vehicles when children under $NUMBER$ years old are present. #nosmoking #tiptuesday #oahu…",4,,,,,
"$RESERVED$ $MENTION$: One person quits smoking every $NUMBER$ seconds in England. We're encouraging people to join in the mass quit attempt, #Stoptober, an…",4,,,,,
$RESERVED$ $MENTION$: Over $NUMBER$ experts call on WHO to embrace technology innovation in the fight against diseases caused by smoking $URL$,4,,,,,
"$RESERVED$ $MENTION$: People always tell me, Jack you look so young! And then are surprised to hear my age No alcohol, no drugs, no smoking, n…",4,,,,,
$RESERVED$ $MENTION$: Personals &gt; smoking w someone,4,,,,,
$RESERVED$ $MENTION$: Perspective: When smoking was a feminist act $URL$,4,,,,,
$RESERVED$ $MENTION$: Pops &amp; Son 😂🕺🏽 Smoking Test Gone Wrong!!!! #MUSTWATCH $URL$,4,,,,,
"$RESERVED$ $MENTION$: Professor Bernd Meyer (Uni Graz) presents at our evening event in Geneva, centered around his talk: “Nicotine is Not Y…",4,,,,,
$RESERVED$ $MENTION$: Quitting smoking can be difficult - but we've got some tips to help you quit once and for all! $URL$ https…,4,,,,,
"$RESERVED$ $MENTION$: Quote from the #GSTHR during #COP8FCTC: “While many people give up smoking, on their own or with medicinal products, many…",4,,,,,
$RESERVED$ $MENTION$: Raising the legal smoking age to $NUMBER$ is a smart policy goal. Research shows it $NUMBER$) reduces premature birth $NUMBER$) delays smoki…,4,,,,,
$RESERVED$ $MENTION$: can I have what they're smoking $URL$,4,,,,,
$RESERVED$ $MENTION$: carol aird smoking is my sexuality $URL$,4,,,,,
$RESERVED$ $MENTION$: ew mfs be smoking anything they could get they hands on.,4,,,,,
$RESERVED$ $MENTION$: i ain’t smoking $URL$,4,,,,,
$RESERVED$ $MENTION$: i be tryna stop smoking 😭😂 but it don’t be shit else to do .,4,,,,,
"$RESERVED$ $MENTION$: ima stop smoking after this weekend, my tolerance too damn high",4,,,,,
$RESERVED$ $MENTION$: i’m two episodes into season five of bojack and am currently outside smoking bc i started crying why does this show always…,4,,,,,
$RESERVED$ $MENTION$: just saw a stripper smoking outside the club in a lace set I hope she’s having a great day,4,,,,,
"$RESERVED$ $MENTION$: live forever, bitch, i'm smoking on that HD $URL$",4,,,,,
$RESERVED$ $MENTION$: lol who you smoking with? $URL$,4,,,,,
$RESERVED$ $MENTION$: luv smoking that ishh out 💨 - $MENTION$ x $MENTION$ palma shadow on the lid. $URL$,4,,,,,
$RESERVED$ $MENTION$: my asthma vs me overexercising and smoking,4,,,,,
$RESERVED$ $MENTION$: my school smells like depression and nicotine addictions,4,,,,,
$RESERVED$ $MENTION$: nct : h- armys : u guys hear that? it's big $NUMBER$ privilege! ugh why are u nicotine stans so brave when hope world alone out…,4,,,,,
$RESERVED$ $MENTION$: never letting my man go smoking with his boys smh $URL$,4,,,,,
$RESERVED$ $MENTION$: never smoking with $MENTION$ again $URL$,4,,,,,
"$RESERVED$ $MENTION$: niggas smoking in Al Lawson at this concert, i done seen it all",4,,,,,
$RESERVED$ $MENTION$: she lied she likes smoking alone... no new friends wanted 🗣 $URL$,4,,,,,
$RESERVED$ $MENTION$: smoking by myself I’m on some me shit,4,,,,,
$RESERVED$ $MENTION$: smoking def help me with my anxiety issues.,4,,,,,
$RESERVED$ $MENTION$: smoking indoors while it’s raining outside &gt;&gt;&gt;&gt; 😍,4,,,,,
"$RESERVED$ $MENTION$: smoking is like suicide, because u allow it to kill urself slowly from the inside",4,,,,,
$RESERVED$ $MENTION$: snorting matcha to purge the nicotine out of my lungs,4,,,,,
$RESERVED$ $MENTION$: stop posting urself smoking if u ain’t even inhaling dat shit😂,4,,,,,
"$RESERVED$ $MENTION$: that good ol smoking, cuddling, watching scary movies then give you dick weather",4,,,,,
$RESERVED$ $MENTION$: thinking bout you daily smoking crazy while I’m off the tec *damn*,4,,,,,
$RESERVED$ $MENTION$: vivi says stop!! smoking!! time!! is!! ticking!! $URL$,4,,,,,
$RESERVED$ $MENTION$: what’s the best exercises to get in shape for someone who intends to continue smoking and eating like shit,4,,,,,
$RESERVED$ $MENTION$: when he says he smoking with his homeboys $URL$,4,,,,,
$RESERVED$ $MENTION$: wyd after smoking this $URL$,4,,,,,
$RESERVED$ $MENTION$: you already know we always smoking the finest and playing the finest tunes. Check out $MENTION$ track The Finest - f…,4,,,,,
"$RESERVED$ $MENTION$: || University of Perpetual Help System - (Laguna) ☺️ #KaibiganTour NO DRUGS, NO SMOKING, NO ALCOHOL, NO BULLYING - SPREA…",4,,,,,
$RESERVED$ $MENTION$: “I’m smoking with the boys” $URL$,4,,,,,
$RESERVED$ $MENTION$: “No smoking” “No eating” “No drinking” *gas releases as someone opens a drink* Maxi Man: $URL$,4,,,,,
$RESERVED$ $MENTION$: “Smoking is bad don’t do it” *chugs $NUMBER$ soda* *swallows pot of grease*,4,,,,,
$RESERVED$ $MENTION$: ❗❗OCTOBER CHALLENGE❗❗ NO RICE NO Junkfoods NO Softdrinks/Juice NO Sweets NO Alcohol NO Smoking • Proper/Healthy Die…,4,,,,,
*on our way to the movies* “Aye I’m not smoking anymore.” “Bet.” *20 minutes later* “Aye I brought some whiskey tho”,4,,,,,
"- This account is fully NSFW. Will contain violence, harsh language, smoking, alcohol-addiction, forms of explicit… $URL$",4,,,,,
- smoking in the dark is a spiritual thing..,4,,,,,
"..... I've led $NUMBER$+ US Marines on the sea at Myrtle Beach, so I'll clear a smoking area mate, trust me:",4,,,,,
AFK caused by lack of nicotine,4,,,,,
Am I the only one who has this minor hatred for people who judge you Just for smoking?,4,,,,,
Americo has announced the launch of it’s brand new Quit Smoking Advantage. This product can offer SMOKERS a NON-SM… $URL$,4,,,,,
And I’m even more mad bc you know what I was getting good at not smoking,4,,,,,
"Anti smoking ad: I bet some people watch these ads and say 'that never would happen to me.' No, I watch these ads… $URL$",4,,,,,
Are you taking on the #Stoptober challenge during October? Quitting smoking is easier when you have the right suppo… $URL$,4,,,,,
Babinya ive stopped smoking for a long time WHY WOULD I SMOKE NOW but fuck,4,,,,,
Bday weekend was good.. Now no more smoking for me back to chasing these freebandz!! 📲🎒💰🏃🏿,4,,,,,
Boss just sent email to entire office saying “the firings will start today if you are caught drinking or smoking we… $URL$,4,,,,,
Bruh I feel like I have my shit together cause m choosing homework instead of chilling and smoking 😭,4,,,,,
Bruh Yasmín and I had the scare of the year yesterday when her brother walked in on us smoking but I don’t think he noticed,4,,,,,
California Gov. Jerry Brown (D) on Saturday vetoed a proposed ban on smoking at state parks and beaches for the thi… $URL$,4,,,,,
Came to the outside patio of that freezing cold ass restaurant &amp; someone is smoking something that smells like some… $URL$,4,,,,,
Campus smells like cotton candy and nicotine,4,,,,,
Can you stop smoking for October? You could win a Fitbit Versa worth nearly £200 if you can...… $URL$,4,,,,,
Carter V is pretty fire... Don't pretend you ain't smoking to this. #Flames,4,,,,,
"Cartman, we have to send you something about smoking, OK? Smoking's bad.",4,,,,,
Computer Quit Smoking Washington - $URL$,4,,,,,
Coughing like a $NUMBER$ year old chain smoker whenever I talk for more than $NUMBER$ min but bora uhai,4,,,,,
DYK the leading causes of fire deaths/injuries among seniors are smoking materials &amp; the misuse of space heaters?… $URL$,4,,,,,
Damn i really quit smoking for this girl,4,,,,,
Day $NUMBER$ of this whole not smoking every other day thing gang??,4,,,,,
"Despite having throat surgery in $NUMBER$, Adele said that ""Smoking is my favorite thing to do in the world.""",4,,,,,
Does anyone else get uncomfortable when they see old people on oxygen smoking lol,4,,,,,
Does anyone have any fact which you think that drinking and smoking are cool.,4,,,,,
Don’t feel like rolling up but i feel like smoking ugh,4,,,,,
"EasyJet passenger removed from flight for smoking in bathroom, 'putting whole plane in danger' $URL$",4,,,,,
Ever notice in like films they’d be out all night like drinking and smoking robbing cars and all and you’re thinkin… $URL$,4,,,,,
First hospital to offer addiction therapy to all smoking patients $URL$,4,,,,,
"Found a great reason to quit smoking,transcendence. #Spiritual",4,,,,,
Found this traumatic to watch. Police becoming increasingly aggressive while the man they've arrested (for smoking… $URL$,4,,,,,
Friends: you need to slow down on smoking Me:,4,,,,,
Giving up smoking this #Stoptober? Think of some 'five minute' strategies to keep you (and your fingers!) occupied… $URL$,4,,,,,
Government Quit Smoking - $URL$,4,,,,,
Happeee what what broer!! To more smoking of Hubbly $MENTION$ 🔥🔥🔥 $URL$,4,,,,,
Have you seen our latest #PHEHealthMatters on stopping smoking? It focuses on the range of smoking quitting routes… $URL$,4,,,,,
Helping Someone Quit Smoking - $URL$,4,,,,,
Hypnosis is one of the most effective ways of giving up #smoking - Will you be taking part in #Stoptober ? - give m… $URL$,4,,,,,
I Have Stopped Smoking - $URL$,4,,,,,
I Need Help Quitting Smoking - $URL$,4,,,,,
I be smoking too much and forgot I recorded this a minute ago but shid better late then never 💪🏽 s/o $MENTION$ thi… $URL$,4,,,,,
I be smoking with my homie they be putting on just to catch contact,4,,,,,
I believe her “traumas” are Trump winning the election and nicotine addiction,4,,,,,
"I didn't know nicotine was gonna be so addicting dude, I missed up -$MENTION$",4,,,,,
I don’t appreciate seeing this right after smoking lmao,4,,,,,
I don’t see how bitches b smoking while pregnant. 🤦🏽‍♀️✋🏽,4,,,,,
I don’t smoke. But I take four smoking breaks at work every day.,4,,,,,
I got offered a couple years in jail if i kept smoking 🤦🏽‍♂️,4,,,,,
I got to quit smoking...,4,,,,,
I gotta quit smoking fr I just be too fried.,4,,,,,
I gotta stop going days without smoking. my tolerance for life is just about thin as fuck😅,4,,,,,
I gotta stop smoking. My lungs hurt 😪 you hear all these stories though and those commercials scare the fuck out of me,4,,,,,
I haven't been smoking as much since filthy been gone :(,4,,,,,
I hope Jorge gets a job at boost we’d be smoking everyday 😂,4,,,,,
I just went through $NUMBER$ dutches in $NUMBER$ days.....fuck i gotta slow down on smoking lol,4,,,,,
I keep saying I’m gonna start smoking again and never do,4,,,,,
"I know smoking is bad but why do fan make a big fuss when their fave idol smoke?? But yea, i got it. I will nv forc… $URL$",4,,,,,
I like smoking outside in this weather,4,,,,,
I love smoking to this song this some playa shit $URL$,4,,,,,
I need to stop smoking,4,,,,,
I really don’t care for my bday this year like Imma be at home smoking &amp; chillin,4,,,,,
I really don’t get how y’all have fun out of drinking and smoking,4,,,,,
I really only been smoking with my grandma lately,4,,,,,
I run on BBQ nachos and nicotine tbh,4,,,,,
I seriously need to stop smoking 🤮.,4,,,,,
I swear I always say ima slow down on smoking but I be needing sum to ease my mind,4,,,,,
I told his ahh naw bruh and kept on smoking lol This is not that !,4,,,,,
I wanna stop drinking and smoking and do a full detox,4,,,,,
I wanna try and quit smoking again so bad. It was so easy when I was pregnant and now it seems impossible.,4,,,,,
I want a better paying job but I can't want it that bad cause my ass don't want to stop smoking smh God fix it 🙏🙏🙏,4,,,,,
I was goin thru some shit in the last handful of months so I stopped smoking as much so I could actually face my pr… $URL$,4,,,,,
I won’t be missing $MENTION$ on $MENTION$ smoking it up.,4,,,,,
I'll just leave this here🙃 $URL$ WARNING: This product contains nicotine. Nicotine is an addictive chemical.,4,,,,,
I'm not smoking anymore,4,,,,,
I've heard that in the U.S. smoking is ( ) in public places such as restautants or cafes. Is that true? ①banned… $URL$,4,,,,,
IF YOU AINT GOTTA LIGHTER fuckkkk U smoking foe ?,4,,,,,
"If you are looking to quit smoking for #Stoptober or quit entirely, why not find someone else who also wants to qui… $URL$",4,,,,,
"If you hurtin for money, smoking should be the last thing you do.",4,,,,,
"Ignore the scary headlines — sitting is a health concern, but it is NOT the new smoking. $URL$",4,,,,,
In $NUMBER$ months I've developed a nicotine addiction AND quit. Talk about a fast learner lol.,4,,,,,
In honor of October $NUMBER$st - I will be smoking and watching hocus pocus tonight.,4,,,,,
It's rough smoking when you only got one lung 😅😢,4,,,,,
It’s Throwback Thursday! Let’s go back to last year’s Next Generation Nicotine conference! What did they have to sa… $URL$,4,,,,,
I’d take smoking over drinking any day,4,,,,,
I’ll be upset one hour then not caring and smoking the next hour.,4,,,,,
I’m $NUMBER$ I started smoking at $NUMBER$,4,,,,,
I’m done smoking for a min🗣,4,,,,,
I’m getting used too just smoking alone,4,,,,,
I’m just gonna start smoking again. I was skinnier and I’ll maybe die sooner.,4,,,,,
"I’m moving to Trikala (#Greece), no smoking indoors. They did it. Come on #athens you can do it too!! #RGConnect… $URL$",4,,,,,
I’m smoking and listening to music now... The anger is fading away slowly,4,,,,,
I’m smoking and now I wanna drink and be crossfaded af ://///:,4,,,,,
I’m smoking on balcony and watch the midnight sky,4,,,,,
I’m smoking right now 🤗,4,,,,,
I’m tryna figure out how my insides got rewired over the last couple of months because I truly don’t enjoy smoking… $URL$,4,,,,,
January makes a whole year i stopped smoking.. hardest decision i’ve ever decided to make but one of the best! only up from here❤️,4,,,,,
Just over here smoking and drinking by myself,4,,,,,
Kirby: Smoking fades away from public life $URL$,4,,,,,
Life isn’t really about socializing for the sake of it imo. I prefer working or smoking and chillin or meditating a… $URL$,4,,,,,
"Listen to Diane Knight, RN, talking about Nicotine products &amp; resources available for School &amp; Parents… $URL$",4,,,,,
"Little teaser of smoking vid for my smoking lovers, thanks $MENTION$ 😘💋💨",4,,,,,
Lloris defo smoking something odd,4,,,,,
Lmao when i stop smoking my friends be mad as hell😂,4,,,,,
My nicotine addicted manager 💓,4,,,,,
“We’ve done studies where we’ve intravenously administered smokers with the same dose of nicotine they would get fr… $URL$,4,,,,,
$MENTION$ Lost my wife and quit smoking. Take my scotch and I will become violent.,4,,,,,
$MENTION$ Nicotine did :(,4,,,,,
$MENTION$ No I’m bein serious smoking is fucking cool,4,,,,,
$MENTION$ Probably same people that said- Smoking was good for you too.,4,,,,,
$MENTION$ Quit smoking Day $NUMBER$ starts now!,4,,,,,
"$MENTION$ Same old spraff No matter what you suffer with..blame diet,smoking,drink. Ironic that people who quit smok… $URL$",4,,,,,
"$MENTION$ Some people don’t know what respect is, if you’re fine with not smoking why should they care hahah",4,,,,,
"$MENTION$ Sometimes scaring is good 🤓. All the best for giving up smoking . Inshallah, you’ll succeed .",4,,,,,
$MENTION$ The smoking age is $NUMBER$ and that doesn't stop teenagers from smoking just like drinking is $NUMBER$ teenagers still drink,4,,,,,
$MENTION$ We smoking,4,,,,,
"$MENTION$ What in the name of God are these young people drinking or smoking or injecting? I , in $NUMBER$ years h… $URL$",4,,,,,
$MENTION$ What's cool about smoking,4,,,,,
$MENTION$ Why you up and not smoking with me,4,,,,,
"$MENTION$ You dont go out because you throw up all the time, i think smoking's disgusting but you learn everyone does it",4,,,,,
$MENTION$ You've stopped smoking? This is incredible! Great news! Mate your almost there! $NUMBER$days is sooo good! If… $URL$,4,,,,,
$MENTION$ girl yes GB life when u first start smoking???? that shit last forever,4,,,,,
$RESERVED$ $MENTION$: #DYK your risk of heart attack declines within $NUMBER$ hours of your quitting smoking? Become #SmokeFree this #WorldHeartDay #Hea…,4,,,,,
$RESERVED$ $MENTION$: #MustRead Been smoking again? $MENTION$ #YA #StopSmoking eBook: $URL$ $URL$,4,,,,,
$RESERVED$ $MENTION$: #NewProfilePic smoking sucks. $URL$,4,,,,,
$RESERVED$ $MENTION$: #RCGPAC $MENTION$ CCGs stopping GPs from prescribing smoking cessation treatment is absolutely mad,4,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ $MENTION$ You could always read some of his ""contrarian"" stuff on anti-smoking legislation th…",4,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Its good that I choose coke and coding over alcohol and smoking anytime right?😕😕,4,,,,,
"$RESERVED$ $MENTION$: $MENTION$ .$MENTION$ they said you can smoke it in the private space of your home, smoking it and tweet is the same as smokin…",4,,,,,
"$RESERVED$ $MENTION$: $MENTION$ Drinking by the lighthouse, smoking on the pier... $URL$",4,,,,,
$RESERVED$ $MENTION$: $MENTION$ It doesn't #stigmatizing the #smoker does not help them. Stigmatizing has the opposite effect. Nicotine w…,4,,,,,
"$RESERVED$ $MENTION$: $MENTION$ WTF Mia, this is insane! What are the Republicans drinking or smoking or ingesting in some manner to m…",4,,,,,
"$RESERVED$ $MENTION$: $MENTION$ What in the name of God are these young people drinking or smoking or injecting? I , in $NUMBER$ years have ne…",4,,,,,
"$RESERVED$ $MENTION$: FYI non-smoker, $NUMBER$. Fire is much harder to create than you seem to believe, I know it's $NUMBER$ but sheesh $NUMBER$. I know your so…",4,,,,,
"$RESERVED$ $MENTION$: Fantastic team out and about in the hospital today providing stop smoking support and advice for patients, visitors and sta…",4,,,,,
$RESERVED$ $MENTION$: Florida Kids Overdose on “Nicotine Candy” By Jim McDonald $MENTION$ $URL$,4,,,,,
$RESERVED$ $MENTION$: Fuck yall be smoking on 🤔🤔 $URL$,4,,,,,
$RESERVED$ $MENTION$: Great infographic from $MENTION$ on the short and long-term benefits of quitting smoking! They’ve also got som…,4,,,,,
"$RESERVED$ $MENTION$: Having no friends could be as deadly as smoking, a Harvard University study suggested. There's a link between loneliness…",4,,,,,
$RESERVED$ $MENTION$: He went to work for the AD Counsel That tells us smoking is “BAD”!🤭Revelation testimony that’ll shock seems to be what we al…,4,,,,,
$RESERVED$ $MENTION$: Hey but otc u not smoking till u chokin🤷🏼‍♀️😂 $URL$,4,,,,,
"$RESERVED$ $MENTION$: High blood pressure and high cholesterol, as well as smoking, poor diet and a lack of exercise can increase your risk o…",4,,,,,
$RESERVED$ $MENTION$: How many times have I told myself ima stop smoking!? I’m a damn lie,4,,,,,
$RESERVED$ $MENTION$: I been smoking way to much,4,,,,,
"$RESERVED$ $MENTION$: I don't really endorse smoking, but god dammit! Those biceps! Take up bicep curls kids! $URL$",4,,,,,
"$RESERVED$ $MENTION$: I don't think they're smoking to be attractive, Emmanuel. $URL$",4,,,,,
$RESERVED$ $MENTION$: Seth Rogen takes smoking to a whole new level😂💨 $URL$,4,,,,,
$RESERVED$ $MENTION$: Sex is good but Seeing Zayn smoking is the real meaning of pleasures $URL$,4,,,,,
"$RESERVED$ $MENTION$: Shelley Duvall smoking between takes on the set of The Shining, $NUMBER$ $URL$",4,,,,,
"$RESERVED$ $MENTION$: Sitting is the new smoking? Not even close, Athabasca University-led study finds $URL$ $URL$",4,,,,,
$RESERVED$ $MENTION$: Smoking &gt; drinking $URL$,4,,,,,
$RESERVED$ $MENTION$: Smoking and being on twitter too funny 😂😂😂😂 y’all hilarious bruh,4,,,,,
$RESERVED$ $MENTION$: Smoking by yourself u learn a lot,4,,,,,
$RESERVED$ $MENTION$: Smoking ceremony to officially open #NATSIHWAsym18 on Arrernte country $URL$,4,,,,,
$RESERVED$ $MENTION$: Smoking cessation has MANY benefits in weight loss surgery without impacting weight loss $URL$,4,,,,,
$RESERVED$ $MENTION$: Smoking gives you the real relief,4,,,,,
$RESERVED$ $MENTION$: Smoking on runtz just might get a cavity,4,,,,,
$RESERVED$ $MENTION$: Smoking rocks $URL$,4,,,,,
$RESERVED$ $MENTION$: Smoking the pain alway 🍃💔,4,,,,,
$RESERVED$ $MENTION$: Smoking wont make you look cool bro.,4,,,,,
